user_id,track_id,track_name,track_artist,track_popularity,track_album_id,track_album_name,playlist_name,playlist_id,playlist_genre,playlist_subgenre,danceability,energy,key,loudness,speechiness,acousticness,instrumentalness,liveness,valence,tempo,track_album_release_year,duration_minutes,track_name_preprocessed,playlist_name_sentiment,track_name_sentiment,cluster,affinity_score
6,1RTk31cNoWdx1HBRbkc02a,The Rover,4123,58,1LINxDMagUFRCw8VYbLBGL,10204,permanent wave,5glAD13obyL0G9SH9ukBz2,5,15,0.189,0.893,7,-3.107,0.0445,3.64e-05,0.539,0.183,0.599,198.468,2018,3.63,rover,0.0,0.0,10,0.8168058029129303
6,0yd0NF2DaG04KLqJT5LLV2,Detroit Rock City,4800,6,69VIN1YAlKMb5JaOesGUKJ,6659,workday rock classics,37i9dQZF1DX1lwxXvReaux,5,2,0.548,0.905,5,-7.237,0.0607,0.0381,3.37e-05,0.163,0.457,90.587,1997,3.64,detroit rock city,0.0,0.0,10,0.6568933700134694
6,1YwPNemawMgGe6sF4U0FTE,Suavemente,2906,67,4p7YUpyEWoFheYconnjTqh,15341,reggaeton antiguo,42E6uFhL4e2nXmbmeigwXb,1,19,0.809,0.883,8,-2.965,0.0689,0.238,0.00234,0.0625,0.918,124.096,2008,4.44,suavemente,0.0,0.0,2,0.7013846547405085
6,7LzouaWGFCy4tkXDOOnEyM,Liar,1510,87,3xgS4rfthlsvhW7J2WLiiR,9293,poptimism,6lWMi4lPiiPwDqn8ZpeyAY,2,10,0.74,0.498,11,-6.684,0.0456,0.0169,0.00282,0.319,0.652,98.016,2019,3.45,liar,0.0,0.0,2,0.8394378553894245
6,6NVRYaGyZX2aWGtPnSqDgA,Humpin' Around,1203,0,4rG9nn1skY9toSj1SjOFVf,2273,r b bet planet love mix,7LjRWGUdOmBdPG1W1bga4i,3,14,0.723,0.797,1,-7.271,0.0417,0.00246,0.175,0.0476,0.583,110.157,1992,6.31,humpin around,0.5,0.0,13,0.8428316441417657
6,1cGmFQQ2YtFFeRDZdDPvR8,We Are the Young,234,57,3P2QflQcFMFPfNmgXBGXmf,18433,brand new edm,2dNitDEHM9FpUGEHWc7zyW,0,18,0.655,0.825,6,-4.891,0.0383,0.0779,0.0,0.137,0.579,110.065,2019,2.95,young,0.1363636363636363,0.1,2,0.5794835622411588
6,5Ju9XmTQyMuKaYcIjJgI0y,Sustento (feat. Manny Montes),4102,26,50ZN0HWrPPeyKJDOIsCqhG,5095,latin flow mix música,396llvvFOIB9jgPg0kqNDb,1,11,0.776,0.758,9,-6.08,0.115,0.15,0.0,0.0542,0.581,112.979,2013,4.04,sustento feat manny montes,0.0,0.0,2,0.7511005269635694
6,38Oc0eRyEoB25D4sU8S7ir,In the End I'm Back to Me,8760,31,0eX5K5wCs4OB5Tamtb6IT8,8081,hard rock workout,3YouF0u7waJnolytf9JCXf,5,7,0.567,0.854,2,-7.425,0.0302,5.26e-05,0.0264,0.151,0.85,133.187,2017,5.06,end back,-0.2916666666666667,0.0,10,0.7086017552602518
6,4BZdQn690mETPLKmNDhbGi,Don't Damn Me,3708,3,4L5pz06MVlsWaTEjSQPN8h,17925,guns n roses,37i9dQZF1DX74DnfGTwugU,5,0,0.275,0.987,8,-6.263,0.174,0.000932,0.0033,0.362,0.239,161.91,1991,5.31,damn,0.0,0.0,10,0.6244805755407421
6,6FTJuZtQZvmPPRFmrcno9J,"Bump, Bump, Bump",786,53,6RbIKU1gt1xorUNQDVssBw,12286,sound urban contemporary,07zF8MjQPsiYUXiAIGZ5TA,3,23,0.834,0.685,1,-5.862,0.226,0.0998,0.0,0.0514,0.877,95.509,2002,4.64,bump bump bump,0.1888888888888888,0.0,2,0.7820087446043277
6,2ZMafcgiEaAx90bNT3mFiI,Billion Dollar Babies,397,22,3LfHG9J1LVwzSI5yvDhbzl,844,hard rock,6pZlZ20vt3aDjIKw98aBtQ,5,7,0.468,0.663,9,-11.714,0.0634,0.00739,0.0352,0.124,0.714,90.714,1974,3.73,billion dollar babies,-0.2916666666666667,0.0,0,0.5867808565047923
6,1vgkVUPdCcsqc0Y15TuFH8,Loco Loco (feat. Kelvis Ochoa & Gilberto Santa Rosa),3492,47,00AVS4xDGxD61LgiIkDaN7,11731,cuban vibes,6VWXakL2ojgiVC01I271e2,3,23,0.78,0.856,5,-3.638,0.0591,0.223,0.0,0.0817,0.88,101.979,2019,3.32,loco loco feat kelvis ochoa gilberto santa rosa,0.0,0.0,2,0.7939722298687215
6,302I7g0l3jmAbzFu9WBCmu,Tutu - Remix,1513,77,1SgMcZHkKbhSIp820lMy8F,17652,verano forever,37i9dQZF1DXdnGF35OawbN,1,19,0.731,0.763,0,-3.6,0.0433,0.382,7.07e-06,0.0754,0.865,154.111,2019,2.74,tutu remix,0.0,0.0,2,0.6179350906251176
6,1nInOsHbtotAmEOQhtvnzP,Stronger (What Doesn't Kill You),4929,73,0VmE95pr5TSpZWucfyhO5e,15319,today hits,6a66cg3HcsjYkisYyQcov6,1,11,0.562,0.939,0,-4.282,0.0475,0.046,0.0,0.112,0.684,116.044,2011,3.7,stronger kill,0.0,0.0,2,0.6811446141707845
6,6J0b8ypSQ2qEGQlC84ENGt,Pasatiempo,2640,32,5hFHnxPQRydYpjQXczFWEw,4648,latin pop antiguo,4BmnnqWEQAamNoVjtjrQJP,1,12,0.745,0.924,9,-5.015,0.0424,0.00538,1.04e-06,0.0335,0.917,98.065,2012,3.31,pasatiempo,0.0,0.0,2,0.7356103092176416
6,3WymtMDNolaLX6V9pZsBQ4,How Crazy Is That,2452,30,11FR6XYdggv90SJrfUcvre,7446,latest hits pop hip hop rnb,7FqZlaYKkQmVnguJbHuj2a,3,9,0.782,0.326,6,-12.198,0.0754,0.0585,8.69e-06,0.132,0.197,123.94,2019,3.23,crazy,0.5,-0.6,13,0.7245489652267683
6,5mNV8Mz59bzyuQ53gTw0c0,Where the Party At (feat. Nelly),4271,67,2LFRjzwf61Y7CIl54Kiq8j,8369,hip hop rnb,0Ar0Ng9DlAWZtSPBvOQgOa,3,9,0.596,0.661,5,-6.239,0.226,0.31,0.0,0.0847,0.86,129.491,2001,3.88,party feat nelly,0.0,0.0,2,0.8533805651241474
6,2dyfo7lqKI7NtSAhUZwnoJ,My Michelle,3708,57,3I9Z1nDCL4E0cP62flcbI5,1230,guns n roses,37i9dQZF1DX74DnfGTwugU,5,0,0.441,0.935,3,-8.49,0.0514,0.167,0.0298,0.513,0.308,103.467,1987,3.64,michelle,0.0,0.0,0,0.5576886626401683
6,7p2QsDBkOmFNK8ZETH8S15,Nadir,8969,48,0ptz7ucfE3b2z4jnXesQwf,10658,music drugs,5jROYSZSL7cO0jGAqkPx7C,2,10,0.389,0.757,9,-5.576,0.0497,0.0349,0.132,0.0861,0.509,96.98,2017,4.03,nadir,0.0,0.0,10,0.6613728335897547
6,2YBlMJksqVb0L3HiAV9B5v,The Fire,7815,33,6kI4sW6XUBjFWiDiHAkZNM,8533,new hard rock,64BvJcehegyvhqQtV82Ddz,5,7,0.42,0.89,2,-4.603,0.0434,0.000578,5.87e-05,0.254,0.362,140.011,2011,4.16,fire,-0.0776515151515151,0.0,10,0.7289195722858304
6,5WSsTyBvMEFG3ac6JKb9gY,Wind of Change,8288,54,4vQ96yyyYbaeTQujH3iTtd,3432,classic rock legends,3NcxM1LJJdua8AcRxtijNY,5,2,0.491,0.613,0,-5.567,0.0266,0.00511,0.0,0.107,0.175,75.907,2011,5.15,wind change,0.1666666666666666,0.0,10,0.6864268121129055
6,3OIoy3TNU7CL5PTaHOGmbR,Espacio sideral,4467,61,1DqezzIzunjysnTKPtxB98,5221,latin pop classics,37i9dQZF1DX6ThddIjWuGT,1,12,0.605,0.48,0,-6.356,0.0285,0.00576,7.32e-05,0.143,0.811,90.022,2006,3.71,espacio sideral,0.0,0.0,2,0.7132336047351089
6,0V9cosR5jWa4fr2koARmhD,Summer Air,4155,68,3TraMumhPga1wOuyRDMrmi,15388,electropop,0cuHKz65ZPqBX1brG8djlg,2,5,0.755,0.751,8,-4.034,0.0748,0.0635,0.0,0.0812,0.491,102.002,2017,3.06,summer air,0.0,0.0,2,0.8802407984286378
6,4oCuLwHpF4oSCbtf7MGJDe,Feel So Numb,7911,0,5fR1RSnZRp9ofg5LSa5P4C,16785,hard rock workout,5nQrMpkyWmxPX0gk74htMk,5,7,0.561,0.888,8,-5.277,0.0445,4.32e-05,0.00478,0.293,0.151,127.043,2001,3.89,feel numb,-0.2916666666666667,-0.6,10,0.6236056132417114
7,0bDA7DSsdpay33aFYzOHKR,Times With You,2750,28,0RAtMydT8ikGX6c1QVAtKM,17237,great pops,5SO7xYih5w8X5FEpKvU7Rt,1,12,0.708,0.354,2,-12.075,0.0675,0.319,0.0,0.0744,0.239,108.059,2019,4.44,times,0.8,0.0,13,0.7819527993631352
7,00zTZGbF4IY6Oz39ok4EZ0,Tears,3260,0,6iQL1fZ4j6me8YdoAEbHmC,13528,r b bet planet love mix,7LjRWGUdOmBdPG1W1bga4i,3,14,0.605,0.612,5,-6.716,0.0386,0.356,0.0,0.0851,0.439,129.834,2006,4.08,tears,0.5,0.0,13,0.8054383816892673
7,18KjYhghq6K3ZmfcewWDp6,Mistaken (feat. Alex Aris),6098,68,36EtVEn1SVViW6Pi8rD9n8,10632,new house,54XvQQsViMBwjO1ws2o2wx,0,4,0.424,0.694,6,-4.912,0.0386,0.0573,0.000937,0.133,0.0801,128.034,2019,4.71,mistaken feat alex aris,0.1363636363636363,0.0,9,0.7813955889910038
7,6ZoJ8bgGyCuGQ8shhKGkeg,Lost,9234,42,6HNTsQFMdG9XdQ4ROCG995,8079,cranberries best,4E3K9oQgvLcKEz0wgBBXxD,5,0,0.473,0.598,6,-5.101,0.0268,0.0315,0.00779,0.125,0.0565,93.022,2019,4.0,lost,1.0,0.0,13,0.6020027603657175
7,77NNZQSqzLNqh2A9JhLRkg,Don't Stop Believin',4668,74,5pfpXvoJtSIFrbPIoBEv3R,16351,songs top music hits,65HtIbyFkaQPflCa4oW8KO,2,5,0.491,0.802,4,-7.106,0.0392,0.25,0.0,0.387,0.472,119.25,2001,4.15,stop believin,0.5,0.0,13,0.8968716605417603
7,21AdWM5ynn4KbyqJwglPTa,Lion (In My Head) - Original mix,5842,0,6gsl2Zzmjy5F6OXmwv9nu5,9439,big boom room tomorrowland edc edm big room amf ade dance trance hardwell tiesto,2oalsaFUockoPf1DU3wrL8,0,1,0.641,0.828,5,-3.519,0.0431,0.00094,0.0339,0.0612,0.249,127.988,2014,4.94,lion head original mix,0.0,0.375,9,0.7941910303762674
7,70YPzqSEwJvAIQ6nMs1cjY,In Your Arms (with X Ambassadors),4031,75,60xcVwuQJAOyu11xf9mObS,622,dance pop,37i9dQZF1DWZQaaqNMbbXa,2,3,0.404,0.806,2,-4.75,0.0496,0.198,0.0,0.114,0.112,148.036,2019,3.68,arms x ambassadors,0.0,0.0,9,0.7399000326774617
7,2ZBalNGwjqdKJd29O76wBV,Heat Of The Moment,686,8,7D0XjViIK0Z16HCxbRDrnm,1341,songs top music hits,65HtIbyFkaQPflCa4oW8KO,2,5,0.324,0.84,1,-7.31,0.0489,0.358,0.000239,0.367,0.576,136.136,1982,3.79,heat moment,0.5,0.0,13,0.7204058053605608
7,7H99bn1pnm4OuyNBpX4UTd,Pieces,8472,28,39JMvgZ22CgU49QjRf9b3b,12570,jeff seid electro house,2Tisn6NZbeofpc57Oc6MGo,0,4,0.583,0.88,11,-3.291,0.0391,0.00332,0.32,0.0961,0.0717,150.003,2017,3.2,pieces,0.0,0.0,9,0.761436629495354
7,2siv7IrEa2khUf70k7vp49,Chante's Got A Man,1660,30,5WFeAq9MOKyPvOB9NpUtQw,16110,r b bet planet love mix,7LjRWGUdOmBdPG1W1bga4i,3,14,0.747,0.62,6,-6.956,0.0608,0.177,0.0,0.0535,0.517,111.545,2004,4.41,chante got man,0.5,0.0,13,0.8221188383483106
7,3mayeyaPg5DQGBa78LJM59,Pretty,9234,45,0AP5O47kJWlaKVnnybKvQI,5278,cranberries best,4E3K9oQgvLcKEz0wgBBXxD,5,0,0.654,0.243,0,-15.379,0.0253,0.343,0.000148,0.142,0.675,97.064,1993,2.27,pretty,1.0,0.25,13,0.5338949007606985
7,0xTWI6HrzKHJ6LK11f8jGO,御伽の街,2101,40,0LK0JPBmj0ngJKuYpT064p,19736,dance pop japan,37i9dQZF1DXahYFr91pFvG,2,3,0.803,0.863,1,-4.939,0.0903,0.00947,0.0136,0.0823,0.467,112.986,2020,3.39,御伽の街,0.0,0.0,9,0.791442290202715
7,65wx71brAmEQz66GXXF8gI,Sound & Color,309,9,2IVZPDXb7LFbyukqaoWpYR,14958,soul coffee best mixtape ever,16iNEskDatG5KbDV16F6LR,3,13,0.547,0.43,2,-7.393,0.0667,0.848,0.613,0.0825,0.175,114.729,2015,3.04,sound color,1.0,0.4,13,0.9578132631200648
7,06dT0EYXrhRQV1MsvWhNGv,Bad (feat. Vassy) - Radio Edit,2333,51,3UEEPh5wsdhP7SKC31yvhu,9452,big room house festival bangers,5Bx5niVgi3qGQQw06C0RKq,0,1,0.614,0.972,5,-3.927,0.088,0.00125,0.0186,0.328,0.411,127.966,2014,2.84,bad feat vassy radio edit,0.0,-0.6999999999999998,9,0.6969625781014223
7,35V6qXUDCvwZdmbKe5PlPG,AGEN WIDA,4215,57,5Oc42yHyXbHNXD87yEwfA7,590,nasty bits,37i9dQZF1DX2VvACCrgjrt,0,4,0.784,0.913,1,-1.208,0.177,0.0114,0.00162,0.0831,0.59,126.054,2018,3.32,agen wida,-1.0,0.0,9,0.655508403447295
7,3CP5U0Eg3dtpWsexPYemOq,Alright,4393,0,1s93BEbjxyKPvL3SpLKhvR,1021,new house,54XvQQsViMBwjO1ws2o2wx,0,4,0.7,0.671,1,-5.372,0.0441,0.0452,0.000108,0.0794,0.554,99.009,2017,3.28,alright,0.1363636363636363,0.0,9,0.7128093085391242
7,1ahVFh0ViDZr8LvkEVlq3B,No Sleep (feat. Bonn),6098,76,7KJTuTXYSnBGNgAxte3CSg,11488,dance pop,37i9dQZF1DWZQaaqNMbbXa,2,3,0.44,0.635,11,-6.385,0.0326,0.129,0.0,0.121,0.327,128.133,2019,3.45,sleep feat bonn,0.0,0.0,9,0.8528858861349665
7,65wx71brAmEQz66GXXF8gI,Sound & Color,309,9,2IVZPDXb7LFbyukqaoWpYR,14958,soul coffee best mixtape ever,16iNEskDatG5KbDV16F6LR,3,13,0.547,0.43,2,-7.393,0.0667,0.848,0.613,0.0825,0.175,114.729,2015,3.04,sound color,1.0,0.4,13,0.9578132631200648
7,3lqT89gv8p3PYwXtr3ODjv,I Wish,1560,52,5fjNNSyiwXoOQMCW4dLjJ2,5081,r b bet planet love mix,7LjRWGUdOmBdPG1W1bga4i,3,14,0.736,0.666,1,-4.929,0.0337,0.0593,3.82e-05,0.107,0.224,89.824,2000,3.78,wish,0.5,0.0,13,0.9369034237499144
7,6l8mL6FjB6Y88af2z11Syq,You Said,10552,29,52RDlYHK74b6lw3MXaZt4v,19195,latest hits pop hip hop rnb,7FqZlaYKkQmVnguJbHuj2a,3,9,0.277,0.48,0,-8.745,0.0411,0.0173,0.0,0.0782,0.289,97.005,2020,3.46,said,0.5,0.0,13,0.7611977803867624
7,5GZX9ZUelthrP6ONs88jLd,Pew Da Pow,1974,21,3ckBb5f5ZFdgzZL4FT3RB7,12513,big room edm,3S03NWbWkrR1e7DPH9rf9Z,0,1,0.892,0.535,3,-3.42,0.147,0.00211,0.0136,0.1,0.446,128.037,2020,2.83,pew da pow,0.0,0.0,9,0.7108979763002712
7,2rSosmvUzlCiucKgpmbS0f,Apache - 45 Version,9449,42,78QWISLs0vEKpjx3NYvPya,1216,school dance squeaky clean,0SqaMfNsngZCpPw0UuelA7,1,11,0.854,0.936,7,-7.073,0.194,0.386,0.0,0.177,0.247,115.318,1981,4.07,apache version,0.3666666666666667,0.0,13,0.7881996008778014
7,6a01n8nFLsXXYb5lxXJIBw,Young & Reckless,3721,14,41nhAjflQnkb7HDB6dJyn5,19221,new house,54XvQQsViMBwjO1ws2o2wx,0,4,0.414,0.702,7,-3.315,0.0909,0.00721,0.0,0.162,0.338,96.989,2018,3.49,young reckless,0.1363636363636363,0.1,9,0.775006333826239
7,5ScnlX18hRpXLKDsjk0jt1,This Is What It Feels Like - W&W Radio Edit,646,33,7prdTyrXT9GDHDQwOudQds,17100,big room house festival bangers,5Bx5niVgi3qGQQw06C0RKq,0,1,0.55,0.816,8,-6.559,0.0415,0.0014,0.00117,0.277,0.296,129.923,2013,3.44,feels like w w radio edit,0.0,0.0,9,0.7597921852768225
7,3UCsoEI6l71mhwaiNM8DOD,I Got You,8718,0,0o7x2CppTJ3UKWiULKlvdM,7242,classic rock greatest hits,6TeyryiZ2UEf3CbLXyztFA,5,2,0.679,0.43,2,-13.895,0.0367,0.0633,7.9e-05,0.122,0.83,125.705,1987,3.52,got,0.5833333333333334,0.0,13,0.540878564892718
7,1rEE9uPXdjBNa35RNPtJb3,Raveheart,2197,44,2FgIFzzHlzkxYykdq6yIgq,13247,never dies,4QtO2XySphMOJt7pX0yaVi,0,1,0.5,0.986,10,-2.197,0.322,0.00106,0.000115,0.283,0.24,127.972,2015,3.51,raveheart,0.0,0.0,9,0.7676746919313592
7,74sfJjVq74bYkxMQoOhH3r,Keep Ya Head Up - Recorded at Spotify Studios NYC,4490,54,2NclReHquDka42tG31lbAY,15074,soul coffee best mixtape ever,16iNEskDatG5KbDV16F6LR,3,13,0.52,0.302,4,-11.872,0.0577,0.885,0.0,0.085,0.402,72.486,2018,2.72,keep ya head recorded spotify studios nyc,1.0,0.0,13,0.7498667293386538
7,74sfJjVq74bYkxMQoOhH3r,Keep Ya Head Up - Recorded at Spotify Studios NYC,4490,54,2NclReHquDka42tG31lbAY,15074,soul coffee best mixtape ever,16iNEskDatG5KbDV16F6LR,3,13,0.52,0.302,4,-11.872,0.0577,0.885,0.0,0.085,0.402,72.486,2018,2.72,keep ya head recorded spotify studios nyc,1.0,0.0,13,0.7498667293386538
7,6qgRmiHOnLbkYC0ZNecLet,Lemonade,371,52,0UDpvLVktBGurJgOfMOdC7,9183,sinulog festival,0COM4nZqdXC3sMjVdcaU7V,0,1,0.755,0.94,11,-4.742,0.0381,0.277,0.00463,0.166,0.645,121.992,2019,3.52,lemonade,0.0,0.0,9,0.7761307147536423
7,1qtRzY8ZFUZE0gQPnsHFK2,Scream Loud,741,33,55pFmcO56YqkZ9I96IqArX,14114,big room edm spinnin records,7xWdFCrU5Gka6qp1ODrSdK,0,1,0.661,0.953,11,-4.913,0.26,0.000668,0.166,0.304,0.335,132.173,2019,2.38,scream loud,0.0,0.1,9,0.7354309217805176
7,36C0Gw2RmYWy5aEpMPaQ0e,Tell Me Why,440,61,1R2C7EG1sDRGnKSxGmLU4o,15929,club mix,7sq6nuruoMyDhEWkX2oYOg,0,4,0.561,0.909,11,-3.66,0.0391,0.00527,0.000205,0.351,0.195,123.03,2019,2.7,tell,0.0,0.0,9,0.7263518056630909
7,2UbB95KqBtsPOm7cFH2yXo,Every Rose Has Its Thorn - Acoustic,4499,31,5tYfM0cLFwJd9bBPCZZv9I,9822,rock ballads best rock love songs music hits,0y8MUle9Lf8VDNjPsskzJB,5,7,0.635,0.539,6,-9.129,0.0273,0.43,0.0,0.0808,0.223,139.969,2015,4.25,every rose thorn acoustic,0.75,0.6,13,0.6423488746181107
7,3jl1I9gvCXo5V9hu4hYGLY,Forever,1443,38,2hshVOA4ULsMGHPDiUaDbJ,9754,indie poptimism,21nxmipQe5xtXoHHPaYfnY,2,10,0.434,0.768,5,-3.992,0.0364,0.000631,0.0,0.276,0.305,151.993,2018,3.74,forever,0.0,0.0,9,0.7998231101191414
7,3R260xGpmDkG5eCmgqXrj5,Cupid,21,0,7mbTAaTccVSXAFWsrW7H4w,11326,r b bet planet love mix,7LjRWGUdOmBdPG1W1bga4i,3,14,0.683,0.384,8,-11.247,0.112,0.374,0.0,0.034,0.869,175.537,2000,4.21,cupid,0.5,0.0,13,0.7845256691841282
7,1oWQ8tQnoJTXQsn1Il2uMX,Ready For Action,2520,2,2aYWmm0pBPNZuK8A9vJeUU,13273,never dies,4QtO2XySphMOJt7pX0yaVi,0,1,0.639,0.973,10,-4.644,0.107,0.00403,0.00336,0.336,0.168,130.046,2017,3.75,ready action,0.0,0.15,9,0.7626372805998438
7,3jnNfBLGt0smjllDHueAi7,Pop Song,7356,53,3dTxcnACidpZJRl0cFDq50,12743,ultimate indie presents best tracks,37i9dQZF1DWTc5QDlvD7t0,3,9,0.644,0.443,9,-11.054,0.0834,0.12,0.119,0.0796,0.377,90.04,2019,5.09,pop song,0.3333333333333333,0.0,13,0.6900532544741572
7,13CLufSzf72lwWXJrEvzF7,Enjoy Ya Self,8556,0,1Oh3FnGfDNe1EsBVRqWSP9,14946,soul coffee best mixtape ever,16iNEskDatG5KbDV16F6LR,3,13,0.827,0.453,10,-11.173,0.0907,0.468,0.00561,0.421,0.626,96.986,2008,2.92,enjoy ya self,1.0,0.4,13,0.636030590801984
7,3Kmcm8m9i6Be5LuWYgt47G,Feels Like,9966,46,4yhjVbcZ6Gr89tbjQENMZh,5032,big room,6SrHyxIxWfQx9ISEr6yowk,0,1,0.539,0.715,9,-3.809,0.0377,0.289,0.0,0.348,0.496,128.073,2019,3.19,feels like,0.0,0.0,9,0.8609648151732876
7,2bUojZta7GJTjGAqo064jo,Life Goes On,47,60,4CzT5ueFBRpbILw34HQYxi,863,gangsta rap top classics,0C2zyPdlkbWHrwVg9gqNdU,4,6,0.693,0.843,7,-5.463,0.253,0.117,0.0,0.343,0.529,158.465,1996,5.03,life goes,0.5,0.0,13,0.6985822234468353
7,3GjF1uyXJH10dq283GAEad,Sell My Story,4309,23,4YCGZw8GH2tATKN2RrLFEq,14190,great pops,5SO7xYih5w8X5FEpKvU7Rt,1,12,0.788,0.418,1,-9.687,0.0351,0.201,0.0,0.124,0.368,103.969,2019,4.38,sell story,0.8,0.0,13,0.7774352826708898
7,4ndDbJMhpCC5DxFOzMmf4t,Love Hurts,6754,7,4v7ImrdxXL4rYPutcdmyXV,6806,mega rock ballads best slow rock compilation ever,6LJtRKgDpzM8ZbbwC0jLhe,5,0,0.442,0.491,7,-6.598,0.0246,0.00693,0.00491,0.114,0.125,79.954,2010,3.87,love hurts,0.35,0.5,13,0.5847697673917277
7,5iDXwq88XnteAFT6Z8duPm,Storm (feat. Kyra Mastro) - Siks Remix,3088,35,3HutjytS1VSnJdONETgHTj,15252,dancefloor beats,6mMk6QCzEgT3QGaCV1R4S5,0,1,0.715,0.839,11,-5.706,0.0483,0.174,0.000142,0.163,0.851,124.99,2019,3.42,storm feat kyra mastro siks remix,0.0,0.0,9,0.8271565051686904
7,0lUILcz1rv7jWT1DHV7k1c,The Way,9736,50,6JxJmVj0lWm3CmnRGssnHs,16954,bounce united,08QTrfsYYouffgnPjmllAQ,0,1,0.662,0.904,11,-3.512,0.109,0.0546,0.000788,0.308,0.202,128.134,2020,3.41,way,0.0,0.0,9,0.7777256338547552
7,5q21u5TzhSaJPslac3xce8,Sometimes,6298,51,3y1akfRVCV7LQGYfqJ9WV9,7961,gta v radio mirror park,31R7Gd07KsDafqJEeL4Hqr,2,5,0.581,0.861,7,-4.992,0.0334,0.0173,7.85e-05,0.175,0.45,124.992,2010,4.23,sometimes,0.0,0.0,9,0.9106674180448098
7,43tgC5pTYJpc5D3C9HRwEg,Slow Down (with Calvin Harris),6953,55,3OKTeMekMHZCvwlp7uttPE,11566,dance pop tunes,4SdfG4cPG3skmTiQLozZGh,2,3,0.853,0.693,0,-4.337,0.0524,0.0855,7.16e-05,0.11,0.547,124.049,2018,3.43,slow calvin harris,0.0,-0.2277777777777778,9,0.8468118555191719
7,6cg7xTJ0KnJS59h5RHWZ6K,RITMO (Bad Boys For Life) - Steve Aoki Remix,9188,63,2qhlFdhMEqU3qtQHmHiXxo,13136,dancefloor beats,6mMk6QCzEgT3QGaCV1R4S5,0,1,0.84,0.719,1,-3.333,0.0887,0.0728,0.0188,0.112,0.494,111.993,2019,3.87,ritmo bad boys life steve aoki remix,0.0,-0.6999999999999998,9,0.7865701308733273
7,40NKYSkaTC4F62QbIVJ8S6,Never Never (feat. Indiiana),2655,63,1WsHXhjouRPTysYW6o5ofv,11221,trance party future trance,2yofeyPwe0ZNmJHTrGz2Qt,0,1,0.742,0.853,9,-5.392,0.199,0.0357,0.00205,0.21,0.233,125.985,2019,2.78,never never feat indiiana,0.0,0.0,9,0.7521911662351131
7,0Yk9pUjag0vNBww57XrzST,Strangers In The Wind,2060,32,34NNRiAunm4I1jvmviZrBE,8020,gta v radio mirror park,31R7Gd07KsDafqJEeL4Hqr,2,5,0.566,0.825,4,-3.947,0.0383,0.0488,2.9e-05,0.244,0.475,119.955,2008,4.73,strangers wind,0.0,0.0,9,0.7917296499700379
7,7AONVEvccjm7r8hkFIfOuO,Running,1795,34,6Yw4GgTZrWrWttAMCXA5Iu,13811,big room house bigroom,2EnVd4ugXUybVQoQrarICY,0,1,0.59,0.815,4,-6.965,0.0534,0.0818,0.000128,0.208,0.351,146.833,2018,3.43,running,0.0,0.0,9,0.708689496909951
7,4Xk3LRadMIQK9LcYOvqmeN,No. 1 Fan,3563,27,0yfC7hiO3iAaVvNCVcwjVY,92,r b bet planet love mix,7LjRWGUdOmBdPG1W1bga4i,3,14,0.773,0.627,10,-8.473,0.134,0.395,0.00236,0.305,0.885,77.038,1999,4.32,fan,0.5,0.0,13,0.7448549251813402
8,3a0y6BB3cEu01NpISciQJ2,Waste the Time,10553,42,5Ex2dcgQRWbObxQ8hpWbKt,18346,tropical house hits,2SRbIs0eBQwHeTP7kErjwo,1,22,0.754,0.649,1,-7.023,0.0468,0.247,3.3e-06,0.0414,0.133,107.018,2019,2.75,waste time,0.0,-0.2,15,0.6290022890783881
8,7coECL6CpS9vzdeP4K64ep,Rider,64,14,70IeSpda5wxU3c7bCRpvCD,8827,latest hits pop hip hop rnb,7FqZlaYKkQmVnguJbHuj2a,3,9,0.607,0.647,0,-7.275,0.0381,0.262,3.12e-06,0.112,0.447,89.993,2020,3.21,rider,0.5,0.0,13,0.8726037173558847
8,7BpxBMNYNYguGWZZk2zOKe,Mister (feat. 21 Savage),10347,52,1GA0RYI8TGXAKtNt66ZBbC,10634,southern hip hop,57sYMLFXGD4ZqizzcMD7lz,4,20,0.767,0.593,7,-7.903,0.198,0.256,0.0,0.109,0.23,142.972,2019,2.91,mister feat savage,0.0,0.0,15,0.6470982791054047
8,7dGdGfL1kCBlF0KdHWJ466,Don't Care,7029,13,0oonNtuEchCuVVDeU314T9,4481,latest hits pop hip hop rnb,7FqZlaYKkQmVnguJbHuj2a,3,9,0.856,0.516,0,-9.487,0.0799,0.527,0.0,0.0671,0.59,139.984,2020,3.1,care,0.5,0.0,13,0.8639726689169182
8,7rFxvKtiIeCfjmn1uKxmI9,Fantasía,7158,60,775eFQvNa0qKHpZa4W0eL2,5491,baila reggaeton,37i9dQZF1DWY7IeIP1cdjF,1,19,0.692,0.727,2,-5.586,0.094,0.208,0.000138,0.0995,0.786,180.079,2019,2.92,fantasía,0.0,0.0,4,0.6820277944786618
8,4XP6qLtHI0n9UjIPTsuqe8,Mi Mala,6179,6,2ukM84FnnXlaSsl87ne3sZ,10496,latin hip hop,3nH8aytdqNeRbcRCg3dw9q,1,11,0.737,0.624,5,-5.236,0.199,0.0149,0.0,0.145,0.803,172.036,2017,3.71,mi mala,0.0,0.0,4,0.7557922395239793
