user_id,track_id,track_name,track_artist,track_popularity,track_album_id,track_album_name,track_album_release_date,playlist_name,playlist_id,playlist_genre,playlist_subgenre,danceability,energy,key,loudness,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_minutes,track_name_preprocessed,playlist_name_sentiment,track_name_sentiment,cluster
4,3J6vrRMz6EfwH2sgYiyNhc,Oye Mi Canto,6639,61,0RLMAxS9mhy149lu93u7GA,11042,2006-07-18,reggaeton classics,37i9dQZF1DX8SfyqmSFDwe,1,19,0.677,0.946,6,-2.887,0.0553,0.185,3.56e-06,0.274,0.948,96.011,4.02,oye mi canto,0.0,0.0,6
4,6iqQCvQ33Ss0SiAgl6MRnz,Promised Land,8530,38,6uiuucKurNcbu19yszkAaO,1971,1983-01-01,permanent wave,7rPsfDTqiZYIT4PVzQ4c0c,5,15,0.243,0.808,9,-11.592,0.0592,1.31e-05,0.0706,0.0981,0.225,169.361,4.86,promised land,0.0,0.0,16
4,0lPXFrKyl8HkdQ2E6NmNja,Ya Me Enteré,7792,75,6Tap30zqzXj22sVKoy1GUj,4185,2016-06-17,latin pop classics,37i9dQZF1DX6ThddIjWuGT,1,12,0.619,0.452,9,-5.449,0.028,0.502,0.0,0.122,0.174,131.981,3.4,ya enteré,0.0,0.0,5
4,6Vjk8MNXpQpi0F4BefdTyq,Kashmir - 2012 Remaster,5349,63,26tH0kjUhkxBEd3ipGkx3Y,12542,1975-02-24,house rising sun,1bMYfBHYBCRHY5LGkjlpSy,5,0,0.483,0.615,2,-8.538,0.0497,0.452,0.000414,0.0512,0.594,80.576,8.62,kashmir remaster,0.0,0.0,12
4,3LQPTJEqOfljGBxmpgUnoC,American Woman - Remastered,9299,67,4Z3eBMaRmWCbTguaeiYUjV,1079,2000-07-10,classic rock drive,37i9dQZF1DXdOEFt9ZX0dh,5,2,0.55,0.726,2,-8.51,0.0516,0.146,0.00608,0.428,0.37,92.697,5.12,american woman remastered,0.16666666666666666,0.0,12
4,7BlBVFwvbWvcwNcUarQmjk,"Yo x Ti, Tu x Mi",7637,88,3844bY26oeSkqd06th4EYp,19133,2019-08-15,pop pop uk canadian pop pop,46Cl6dmeiylK6TRGXr7hHe,2,17,0.78,0.759,1,-3.292,0.225,0.462,0.000868,0.143,0.579,91.952,3.35,yo x ti tu x mi,0.0,0.0,6
4,2BgEsaKNfHUdlh97KmvFyo,2002,564,83,7lPoGKpCGgdKFAxpudhAH5,15025,2018-04-27,hip pop,1Sc7bobknESH7SXQcnmoX5,3,9,0.697,0.683,1,-2.881,0.117,0.0372,0.0,0.137,0.603,96.133,3.12,,0.0,0.0,6
4,0hwkukpHcBJfGcIUxi1tK2,Freddy Krueger (feat. Tee Grizzley),10256,76,1RyJuFvHB1mIKGjynj533c,5966,2018-11-23,gangsta rap,3DUkl93JjPdOyX83SJr5ms,4,6,0.834,0.621,7,-6.156,0.0821,0.0918,0.0,0.0759,0.613,140.05,4.08,freddy krueger feat tee grizzley,0.0,0.0,6
4,0oR9XRneKUIefSfy5y0IJ8,Gueto de Gent,7400,41,4NjCGfP3nJ32GJBi9A5Ng7,8583,2016-02-12,,42jbIN5Zj0UUPdtmqxQRKF,0,18,0.749,0.631,1,-8.197,0.0442,0.788,0.0224,0.0988,0.7,105.002,5.1,gueto de gent,0.0,0.0,5
4,6SqX9J8tXk7rXaspk7GWX1,I Feel So Bad,5152,64,66KCBRiOFSs9bki2A15WlB,9111,2016-11-04,mix deephouse,23swqzpOZwW1NhPiZ7iyFI,2,5,0.762,0.821,9,-4.17,0.0389,0.205,0.000419,0.259,0.769,122.999,3.45,feel bad,0.0,-0.6999999999999998,6
4,1GbEE9qAmGaZ1uO78xPiMC,No Todavía,4953,50,53xnZk4sjfb2X6Xsjt0jPm,11517,2019-03-22,todo reggaeton,4csIMGPI3aGo3Xy7WG8jBi,1,19,0.769,0.881,0,-3.896,0.0406,0.467,2.09e-05,0.121,0.805,103.048,3.68,todavía,0.0,0.0,6
4,6v3KW9xbzN5yKLt9YKDYA2,Señorita,8410,88,0xzScN8P3hQAz3BT3YYX5w,14324,2019-06-19,charts pop alongs,3xMQTDLOIGvj3lWH5e5x6F,3,9,0.759,0.548,9,-6.049,0.029,0.0392,0.0,0.0828,0.749,116.967,3.18,señorita,0.0,0.0,6
4,1OOtq8tRnDM8kG2gqUPjAj,Beat It - Single Version,6315,77,1C2h7mLntPSeVYciMRTF4a,17145,1982-11-30,classic rock playlist,7CESj1xKbxdArRzloygvkl,5,2,0.779,0.867,3,-3.704,0.0457,0.0491,7.98e-06,0.197,0.915,138.858,4.3,beat single version,0.16666666666666666,-0.07142857142857142,12
4,3nc420PXjTdBV5TN0gCFkS,Ocean (feat. Khalid),6098,76,1XQ6XbZ6ZM1V5iEtWlYDeH,11755,2018-06-15,edm tropical,3pS63EDS40FVGYL41zAcU4,1,22,0.506,0.693,0,-7.265,0.0412,0.584,9.58e-05,0.0891,0.221,139.912,3.61,ocean feat khalid,0.0,0.0,5
4,3MSZpokwCtkv9BV0vS3uGr,Catch & Release - Deepend Remix,6162,11,6nXdrQwZA9LnTLxIAD8smC,2990,2015-09-18,bubble pop,744VClUYfFnZCDPcOUkg5G,2,10,0.833,0.55,1,-8.622,0.0451,0.488,0.00049,0.109,0.142,105.006,3.26,catch release deepend remix,0.0,0.0,5
4,1Tk40VZ0LpBjlIEbATg5NA,The Will To Live,977,25,0fTTM8BvDkPd2VJ8Km2lhK,16978,1997-01-01,l album rock,0jilq2XZP9F2fwzp2k6iXK,5,0,0.464,0.703,7,-11.137,0.0423,0.0285,0.0877,0.163,0.588,165.828,4.96,live,0.0,0.13636363636363635,16
4,1OLeA7zpNAHkHOzBwjYfy7,Rocket Science,4678,46,6R7tuyNGdpBBCGrFcGcmX5,13694,2016-11-15,soul rnb afro,48AzM7l4M02DBYd2N3IFLP,3,13,0.544,0.51,6,-11.474,0.178,0.338,0.0644,0.0792,0.385,80.632,4.14,rocket science,0.0,0.0,5
4,68dd9CEzAUc4zeukKzMJP5,Broken (feat. Jessie Reyez),8976,59,6euj9yED3uo2ZN7s1Km4W5,2559,2018-11-01,soul coffee best mixtape ever,16iNEskDatG5KbDV16F6LR,3,13,0.637,0.615,9,-5.395,0.167,0.685,8.51e-06,0.462,0.517,132.312,2.26,broken feat jessie reyez,1.0,-0.4,15
4,1O259SGmDCaaAtux8bZzNE,"The Lights, The Nights - Strobe Ver.",9867,25,6Sb4e6jnzU08hZr7RJ0FBr,16542,2019-04-02,best dance pop japan,37i9dQZF1DXdOtZGKonFlM,2,3,0.722,0.905,5,-3.993,0.0446,0.0256,0.0,0.112,0.511,109.998,3.78,lights nights strobe ver,1.0,0.0,15
4,4ak7xjvBeBOcJGWFDX9w5n,Rodeo,5454,78,4IRiXE5NROxknUSAUSjMoO,342,2019-06-21,hip hop controller,37i9dQZF1DWT5MrZnPU1zD,4,8,0.706,0.679,9,-5.614,0.0324,0.139,6.98e-05,0.465,0.657,140.081,2.65,rodeo,0.0,0.0,6
4,72by3Re4C3eVEBXvsUo0zV,Green Light (feat. André 3000),4567,57,11sKu4dBGvmEZTuVw9EC9A,5315,2008-10-27,neo soul,2YPP7fiYu5pIcp2yyHvw4A,3,13,0.622,0.882,9,-5.59,0.119,0.0912,0.0,0.216,0.762,77.506,4.74,green light feat andré,0.0,0.1,6
4,1PtzhbVrXUYq8YodSbOXzT,Mr. Roboto,8848,20,777XEXihj93nxVLkPHmm91,1972,2002-01-01,classic rock,29dTrOurPDrMcrnio2q6hZ,5,2,0.652,0.626,1,-7.324,0.036,0.217,0.0,0.0787,0.321,144.081,5.48,roboto,0.16666666666666666,0.0,16
4,2LawezPeJhN4AWuSB0GtAU,Have You Ever Seen The Rain,2007,78,372cMadhAGlNuDnc8TssqF,12436,1970-12-07,house rising sun,1bMYfBHYBCRHY5LGkjlpSy,5,0,0.741,0.697,0,-7.028,0.0277,0.0664,2.28e-05,0.133,0.774,116.109,2.67,ever seen rain,0.0,0.0,12
5,0kfK4EtmH6k2kiBLPqg20Y,Lo Que Traigo Es Flow,3385,38,5iZ99qIRyztj5xNc9JkxDP,669,2009-06-02,latin flow mix música,396llvvFOIB9jgPg0kqNDb,1,11,0.775,0.924,3,-2.783,0.309,0.405,0.0,0.0669,0.755,98.236,3.35,lo que traigo es flow,0.0,0.0,4
5,1Tt4sE4pXi57mTD1GCzsqm,Needed Me,7878,36,3Q149ZH46Z0f3oDR7vlDYV,610,2016-01-28,urban contemporary,4Pbs84EQbuAblxlp6Chz0d,3,23,0.671,0.314,5,-8.091,0.244,0.11,0.0,0.0825,0.296,110.898,3.19,needed,0.08333333333333333,0.0,17
5,06u5LrUpbosQlQ1QJFhPpG,Drew Barrymore,8133,66,76290XdXVF9rPzGdNRWdCh,3735,2017-06-09,urban contemporary,4Pbs84EQbuAblxlp6Chz0d,3,23,0.578,0.523,0,-5.538,0.0429,0.493,0.0,0.147,0.29,134.931,3.86,drew barrymore,0.08333333333333333,0.0,17
5,4DXMM2jLdMb2y0ihcbPebe,I Wonder Where,3586,38,3tTrFTlo28pTZqflOKvVBP,7780,2019-11-22,f kin perfect,3CzQZEf6jmEjDmBIVO9rdR,1,12,0.855,0.926,7,-3.864,0.0477,0.198,0.358,0.139,0.911,124.991,2.98,wonder,1.0,0.0,15
5,1BssJgelMGDNOeIy7ZqgOW,Hoy (feat. Bad Bunny),6779,59,4fIyZEKAUwrH6o4rWrdmT0,13287,2017-02-10,los cangri,2hTs6GuPwhmg4ApNqxWXLE,1,11,0.675,0.681,5,-4.495,0.151,0.23,0.0,0.132,0.553,141.87,3.9,hoy feat bad bunny,0.0,-0.6999999999999998,8
5,7tN0ceaX3JAz6aVtyXn9mn,Chills,10126,77,73MA39KSFI537siPGXAb8q,3169,2019-12-30,charts pop alongs,3xMQTDLOIGvj3lWH5e5x6F,0,16,0.615,0.689,1,-5.332,0.0658,0.00483,0.0,0.177,0.783,162.919,2.76,chills,0.0,0.0,8
5,7iGi2GMQZEZ2OCSiIu5aAi,Se Eu Escapar - Ao Vivo,5924,60,6Cd8MnUgD4Ldt3T2bh9hSM,14123,2020-01-10,tropical rising,37i9dQZF1DX07X8UDWKEwP,1,22,0.797,0.665,1,-4.636,0.0527,0.572,0.0,0.281,0.921,128.0,2.95,se eu escapar ao vivo,0.0,0.0,4
5,7qjuiTw148Qqxh544oniQe,Polarised,1983,48,2RasvcK0I8bupLoVNuQKZv,18570,2018-06-15,permanent wave,0QN4FeJQ1mpCygRg9r2JIK,5,15,0.608,0.704,9,-8.377,0.182,0.00425,0.000586,0.0371,0.39,111.954,3.14,polarised,0.0,0.0,17
5,5A6BJLZArq1MPjsnmcuk5f,Lights Down Low,5786,69,1fVVnWHdCvIas2Rdmc25Oc,7070,2016-04-08,hip pop,3tmx4p5RGlOV1AapXOt1Ze,3,9,0.623,0.493,5,-7.727,0.0338,0.0632,0.0,0.104,0.594,81.019,3.73,lights low,0.0,-0.07777777777777779,17
5,13qPskR6avhhw0VCc90Cxn,Layers,3743,1,3PJEPK0CVjZxkhfR9nZisD,9111,2017-04-14,tropical house run bpm,37i9dQZF1DWSTc9FdySHtz,1,22,0.658,0.744,6,-4.422,0.152,0.0918,0.000153,0.0839,0.39,192.08,2.95,layers,0.0,0.0,8
5,2Ec33AVlkTTq8BHFgBTdQs,Futsal Shuffle 2020,5467,91,4uTOUYhLrGRKkfxfPKTkuy,6100,2019-12-12,trap americana,7tkgK1tm9hYkWp7EFyOcAr,4,21,0.881,0.457,7,-8.191,0.156,0.0327,0.0,0.231,0.296,136.97,3.32,futsal shuffle,0.0,0.0,17
5,6fGTmOLGyOYvBN7RZcPMLC,Criminal,6919,38,7hR5bfvolmtljXJHfeO81y,3681,2019-08-16,pop dance hits,7eERKCkgNKCCx5GYdeMIZf,2,3,0.637,0.832,5,-5.439,0.177,0.0102,0.000138,0.0918,0.547,160.138,3.45,criminal,0.0,-0.4,8
5,0la7YuIt0UPKZmx4Q3xnqN,Please Don't Go,8118,54,0MccQg39JmwyDmrYfIEFM7,12680,2019-05-24,tropical house,2oivDYqm1dQK4KbwVJTaf6,1,22,0.782,0.53,4,-8.349,0.0561,0.378,0.0254,0.115,0.543,119.964,3.0,please go,0.0,0.0,17
5,0ShbiDJGWaMyTimkimVohJ,For The Turnstiles,9179,35,1JKxrLcm3e2T9AiWMA18c2,7078,2006-10-10,bluegrass covers,37i9dQZF1DX56crgoe4TG3,3,9,0.551,0.554,5,-9.403,0.028,0.164,9.4e-05,0.0869,0.523,79.812,4.45,turnstiles,0.0,0.0,17
5,2usxQITOSDqvkYiI0oIwao,You should be sad,3783,86,1gBDGPFz9v93dxE3fUU9eO,19207,2020-01-10,charts pop alongs,3xMQTDLOIGvj3lWH5e5x6F,0,16,0.591,0.585,2,-6.35,0.0277,0.143,0.0,0.109,0.324,110.94,3.42,sad,0.0,-0.5,17
5,7BnJoLoOxYrNxzo6Hs0J7k,Missing Me (feat. Jack Tyson-Charles),5273,48,01KwSIXc7VKR8D9NXiidlY,10916,2014-03-03,neo funk soul,2WbTrS5D0V2TW6DiDkJBru,3,13,0.662,0.865,2,-6.98,0.0774,0.212,0.0,0.0696,0.91,82.083,3.71,missing feat jack,0.0,-0.2,4
5,0y60itmpH0aPKsFiGxmtnh,Wait a Minute!,10043,78,0wfne2JijoxJm0qzJd3V5h,616,2015-01-11,,3q3M4VCymcMoxJ3Tl7mRqN,3,13,0.764,0.705,3,-5.279,0.0278,0.0371,1.94e-05,0.0943,0.672,101.003,3.28,wait minute,0.0,0.0,4
5,5HzbxweVAtisCrpoOF11qt,Millionaire - Alan Walker Remix,2503,60,05XuMZb14sDGgreCf3Wu6F,10569,2016-09-02,loose definition indie poptimism,4ZO0wp9G8FA3X6oYNBzda6,2,10,0.602,0.807,5,-4.577,0.0545,0.0186,0.0,0.148,0.424,96.044,3.16,millionaire alan walker remix,-0.038461538461538464,0.0,18
5,4QeBWYbntFiYR5ixupOuFn,Beat of My Heart (feat. Love Harder),5621,49,0NhWhLZutLeTq1cpqKfey7,855,2019-10-04,dancefloor beats,6mMk6QCzEgT3QGaCV1R4S5,0,1,0.706,0.524,6,-8.804,0.026,0.127,0.00129,0.109,0.296,111.991,3.05,beat heart feat love harder,0.0,0.2,18
5,12mGwph2YzDIlChtq3EdXP,Alone,6093,20,2v4Crisjd4sT782Jvn7ISC,1005,2016-05-13,happy edm,3d2JFEbvcx7p2CHkBaQeMZ,0,16,0.636,0.953,2,-3.74,0.0353,0.0244,0.0164,0.108,0.397,142.011,4.56,alone,0.8,0.0,15
5,79gkHjNTSyGPXEyGkNQ8zH,Cuando Me Enamoro,2946,65,12HeDZhPHHzCe7VE0uEYwD,5249,2010-01-01,latin pop classics,37i9dQZF1DX6ThddIjWuGT,1,12,0.821,0.819,1,-3.627,0.0272,0.0104,5.49e-05,0.145,0.893,126.03,3.34,cuando enamoro,0.0,0.0,4
5,1FvU97lrWOG2NRxErh6OZz,Bad and Boujee (feat. Lil Uzi Vert),6357,61,3tWaxq6QGN4jkrrXHcvNBA,1651,2016-10-28,hip hop dance music urban trap breaking locking popping bopping wod world dance,0Hr2h94pKN8QAGVAgD6BsD,4,20,0.897,0.661,8,-6.2,0.27,0.0633,0.0,0.116,0.193,127.081,5.57,bad boujee feat lil uzi vert,0.0,-0.6999999999999998,17
5,1HimGOB6BjOaCQYMIF1xtU,What Am I,10126,79,6IEEEv0mmFYPjhATWKYZRE,18565,2019-08-23,global top hits,1KNl4AYfgZtOVm9KHkhPTF,1,11,0.614,0.647,0,-4.681,0.0524,0.0687,0.0,0.104,0.368,163.862,3.08,,0.25,0.0,8
5,3378ECXVAbsjTMKiimsZp1,The Riddle - Steve Modana Radio Edit,6012,39,7tMmfOdkcIYvWmzzy4U8eX,16732,2019-11-29,trance party future trance,2yofeyPwe0ZNmJHTrGz2Qt,0,1,0.532,0.916,1,-5.582,0.0682,0.000445,0.000676,0.432,0.519,125.959,2.97,riddle steve modana radio edit,0.0,0.0,18
5,105uuUkkh85a9G6OZQzvHE,Haunted by You,7960,36,5fX6sHJDDQy8T0BfTKp5zc,6942,2019-10-10,tastemakers ball edm pop fun,67cpuBAXjwibm3LG333Oaq,0,16,0.769,0.622,0,-12.721,0.0342,0.0788,0.112,0.153,0.45,122.006,2.99,haunted,0.3,0.0,17
5,04MLEeAMuV9IlHEsD8vF6A,No Stylist,3344,76,0DMvfJWc1DjSbmnJF1NW1o,11498,2018-09-20,trap americana,7tkgK1tm9hYkWp7EFyOcAr,4,21,0.765,0.704,5,-4.589,0.127,0.0215,0.0,0.227,0.498,147.055,3.2,stylist,0.0,0.0,8
5,4NRSxDBD2pfZEKEkI1qC9L,"How We Party Rocket (feat. R3hab, Vinai, W&W & Blasterjaxx)",6975,0,3RjznuaCdnYwdy3vdnE2Jh,7476,2014-07-30,big boom room tomorrowland edc edm big room amf ade dance trance hardwell tiesto,2oalsaFUockoPf1DU3wrL8,0,1,0.607,0.844,11,-6.728,0.0663,0.0153,0.234,0.364,0.131,127.877,3.67,party rocket feat vinai w w blasterjaxx,0.0,0.0,18
5,1xkd8oRmbKHFp8CmvotHaE,Worth it,5775,40,4gfdmP8U1M1bQlQbobArAa,19023,2019-11-29,girl fire,37i9dQZF1DX4F2k37fMTyn,3,9,0.573,0.788,0,-5.923,0.0871,0.0013,0.0,0.292,0.235,96.879,3.26,worth,0.0,0.3,17
5,3G3dqYplCvbvv53HkEdZKn,Perdido (feat. Joey Montana),1565,19,2K898vZ9XlWZ1yau0G2VHl,4046,2019-02-08,exitos latin billboard,0k2IDDkcVyIpIgE6d1woDM,1,12,0.751,0.824,8,-4.862,0.114,0.101,0.0,0.0808,0.774,162.145,2.62,perdido feat joey montana,0.0,0.0,4
5,70zRDnEkOhVb51fZA13khd,Yallah Goodbye (feat. Gringo),8867,48,7tWDEXNaCfAlbOEb1Ky0oF,19093,2019-07-05,global x,37i9dQZF1DWUxHPh2rEiHr,1,12,0.875,0.738,7,-6.172,0.175,0.0215,0.023,0.112,0.21,104.953,2.36,yallah goodbye feat gringo,0.0,0.0,17
5,6g8su55d5ZpbMw01J7YrgE,Soy Una Gargola,7703,61,6JmEk1yaNPn4LFx9YPcZXv,836,2013-07-09,reggaeton classics,37i9dQZF1DX8SfyqmSFDwe,1,19,0.763,0.616,4,-12.101,0.0552,0.0136,0.000411,0.116,0.471,94.015,3.15,soy una gargola,0.0,0.0,17
5,7hm4HTk9encxT0LYC0J6oI,Someday,9447,64,2k8KgmDp9oHrmu0MIj4XDE,8243,2001-07-30,permanent wave,3uFyGoayrP71xS6T6Y8Bh2,5,15,0.538,0.52,9,-7.46,0.0299,0.00425,0.0,0.367,0.678,106.031,3.06,someday,0.0,0.0,17
5,6GCIYIWUBSLontW6divqsw,Stay Flo,8635,66,4WF4HvVT7VjGnVjxjoCR6w,18645,2019-03-01,ultimate indie presents best tracks,37i9dQZF1DWTc5QDlvD7t0,3,9,0.823,0.558,9,-7.119,0.0278,0.397,2.03e-05,0.0821,0.674,155.974,2.93,stay flo,0.3333333333333333,0.0,8
5,5VmoRnclAlBtbt1Icr0PY1,Mambeado,7085,57,0p7UqQIXTkyTKcDVsL1cyy,6063,2008-01-01,vibra tropical,37i9dQZF1DX3fXJqxGjuEP,1,22,0.724,0.783,0,-4.755,0.0414,0.766,0.0,0.256,0.956,87.515,3.7,mambeado,0.0,0.0,4
5,25XEG0uXmn4AhvxJ2W4MJD,Our Youth,8661,3,1pTinRAiWM8MWXzIslwAsw,12080,2015-09-16,tropical morning,0vbtbmyihyvl2MVYrdKdGw,1,22,0.595,0.825,6,-4.773,0.073,0.0527,5.83e-06,0.0883,0.193,119.668,3.34,youth,0.0,0.0,18
5,6HkjpGIOHv4y0IBAxUbE5z,Just Dance,5277,67,2FBA8NCSuQNi8jaR2Xjbal,16376,2008-01-01,today hits,6a66cg3HcsjYkisYyQcov6,1,11,0.822,0.737,1,-4.542,0.0314,0.0261,4.19e-05,0.18,0.753,118.994,4.03,dance,0.0,0.0,4
5,116uqdetf6JQtnnlYsyBfa,Tokyo,7064,42,7b52NEWxD9xTEp5eXhZS8P,17311,2019-07-12,trending edm nik cooper,4N1ipiKR3xla8UXtE12XBm,0,18,0.407,0.78,1,-6.185,0.0373,0.00202,2.94e-06,0.302,0.176,131.806,3.3,tokyo,0.0,0.0,18
5,5mUwRVKlJvIqn1bM9Lxzq5,Gassed Up,9869,41,0DHBUVA3ipqDJD3Iv9cgN7,3672,2019-04-20,southern soul hip hop,4xJULuV0P5PLcMe3xP8Pgj,4,20,0.569,0.814,2,-6.441,0.0459,0.000359,7.98e-06,0.235,0.59,131.041,2.63,gassed,0.0,0.0,8
5,3ihK0bdxDfJmsxLHmK74kR,We Dance,1320,35,1tkbwMwtLCA575ZKqXFgx7,2516,2018-04-27,christian dance party,37i9dQZF1DWUUPO0Sbx2CM,2,3,0.739,0.635,1,-5.821,0.0327,0.00821,0.000167,0.113,0.268,130.032,3.91,dance,0.0,0.0,18
5,2qJn3uK8F2OQ7PyKGDk7AM,Noche,4365,26,4C3iEuPGaKx70a24kTEZmA,5210,2018-04-27,javiera mena,37i9dQZF1DWSOvcBNdfJ87,2,5,0.518,0.837,4,-4.08,0.0374,0.0025,5.02e-05,0.346,0.306,193.964,4.0,noche,0.0,0.0,18
5,6XsT5UGfpaFeHQf5LRIy4W,"Me, Myself and I",1024,66,6oxVabMIqCMJRYN1GqR3Vf,3951,2003-06-24,urban contemporary,7en9i0JMyJlRFX4r4XrXXx,3,23,0.75,0.458,1,-9.092,0.0803,0.226,3.25e-05,0.137,0.536,83.61,5.02,,0.08333333333333333,0.0,17
5,5JdhojQ6h2Cy2t6uH5jPAa,Tripping Off,5152,50,66KCBRiOFSs9bki2A15WlB,9111,2016-11-04,tropical house,37i9dQZF1DX0AMssoUKCz7,1,22,0.717,0.614,10,-7.082,0.0328,0.13,0.000312,0.169,0.42,123.999,2.94,tripping,0.0,0.0,17
5,6Jo0NEaU8Ray3TEl1LVkw7,Wanna Be,1018,52,73AQHzR5yXHtA71tfeX6H2,16895,2017-03-24,sound indie poptimism,7nHgmv7uyIA1KHj6qTttjH,2,10,0.665,0.715,4,-4.887,0.0518,0.09,0.0,0.14,0.379,98.967,3.52,wan na,0.2,0.0,17
5,5txoZyuAmtCfmDjUCEphWm,Somebody To Love - 2011 Mix,7576,69,6i6folBtxKV28WX3msQ4FE,2303,2018-10-19,rock ballads best rock love songs music hits,0y8MUle9Lf8VDNjPsskzJB,5,7,0.466,0.698,8,-6.967,0.0629,0.164,0.0,0.127,0.349,109.772,4.93,somebody love mix,0.75,0.5,15
5,5bvnqVuq7UFl0txSlHpsfS,Loyal (feat. Drake),7171,84,1U1uqmoe8hdbqZWRqd23li,9862,2019-11-22,,1eqVgsNjaX6mxDPoefhocT,3,13,0.866,0.53,0,-6.347,0.0495,0.517,0.00159,0.0946,0.203,104.952,3.3,loyal feat drake,0.0,0.3333333333333333,17
5,6iW38RGqdDGOofmz2HeXLW,Piece Of Your Heart - Alok Remix,5809,77,6RlifxGX8F3IijsJXkTIlq,12569,2019-06-07,edm house dance,25ButZrVb1Zj1MJioMs09D,0,16,0.797,0.86,10,-4.38,0.0413,0.0312,0.0137,0.334,0.192,124.033,2.77,piece heart alok remix,0.0,0.0,18
5,7DrluKkTviBwCc8AV3VGmf,Clandestino,8381,74,1h1hnfRyc45IIDnxUCaGIf,3253,2018-06-08,latin hip hop,3nH8aytdqNeRbcRCg3dw9q,1,11,0.766,0.822,1,-4.126,0.16,0.39,3.37e-05,0.349,0.881,165.842,3.87,clandestino,0.0,0.0,8
5,1aKsg5b9sOngINaQXbB0P7,Love Me Harder,631,9,5AMOKSM1ftb3opIbGT2d4q,10949,2014-08-22,electropop pop,5TiiHps0hNCyQ6ijVkNZQs,2,5,0.472,0.714,1,-4.389,0.0334,0.00937,0.0,0.0764,0.24,98.992,3.94,love harder,0.0,0.2,18
5,6v0lAdFF4haL8xjBIUjtOw,Te Robaré,6842,58,4ykGcrqJO8PcTePuNOFMxa,15878,2019-03-22,urbano latino vibes,0VsVywryrqLhHmsVFVcOAg,1,11,0.673,0.752,2,-3.572,0.0561,0.241,4.51e-05,0.0813,0.797,175.997,3.36,te robaré,0.0,0.0,8
5,4pdPtRcBmOSQDlJ3Fk945m,Let Me Love You,2170,21,55bbXORm6ZrVq52zfZnxBf,5116,2016-08-05,hip hop dance music urban trap breaking locking popping bopping wod world dance,0Hr2h94pKN8QAGVAgD6BsD,4,20,0.476,0.718,8,-5.309,0.0576,0.0784,1.02e-05,0.122,0.142,199.864,3.43,let love,0.0,0.5,8
6,5cMHH1V7mG0gHKZNo79WCL,Bahama Breeze,8248,21,2ik0v9VlBvqeoyDsXZsXQU,4357,2020-01-03,sunny beats,37i9dQZF1DXbtuVQL4zoey,1,22,0.756,0.4,6,-8.383,0.0676,0.554,0.508,0.426,0.568,88.983,2.41,bahama breeze,0.0,0.0,9
6,0FkLMOUTkSTPSAYkIXQ579,L'amour Toujours (Small Mix),3544,69,3dvjLo2u1kao2ikKIJa6KP,8835,2014-05-30,dance hits,50cXvxgMGrvoUeLhkzCyIO,2,3,0.637,0.878,7,-4.449,0.0302,0.0775,0.0227,0.364,0.742,139.053,4.03,toujours small mix,0.0,-0.25,6
6,6BitZqwsfaxVhoq3LE0vMt,The Music Sounds Better With You,5726,0,2pZ8kJQnUmbqx5NoDbkup5,1188,2014-06-01,selected house,2JPzPB9jnvJLAYtmCbvZy8,0,18,0.728,0.418,5,-15.537,0.37,0.0333,0.676,0.555,0.338,123.748,3.78,music sounds better,0.0,0.5,9
6,7uYbeh3ae4Hzne0SWacr3p,Валим,6979,47,4LCBGIrakRTE16dce3nXtr,19698,2019-09-18,russian gangster rap,0Jw0HckkxCfIrOvpN081eV,4,6,0.82,0.781,11,-4.077,0.141,0.436,0.0,0.191,0.689,142.049,3.04,валим,0.0,0.0,6
6,41ngfIhPv1DkwHozVjH5Yc,Florida Rain Storm,6529,71,47aFId4LZv1BI9UZEpzbpx,17168,2017-01-09,tropical nights,37i9dQZF1DX0ES2mnOVvai,1,22,0.157,0.523,5,-28.309,0.0666,0.0027,0.764,0.0936,0.0384,89.925,2.92,florida rain storm,0.0,0.0,9
6,6ifUES3keWjwXgae8pXI3o,Me Rehúso,2277,74,3pHFjWCK7d5YLtEuFwfR5N,323,2019-03-22,tusa karol g china anuel aa estrenos reggaeton música urbana,0T47pLnihK4xB8Bk9IQ0Dv,1,19,0.744,0.804,1,-6.327,0.0677,0.0231,0.0,0.0494,0.426,104.823,3.43,rehúso,0.0,0.0,6
6,7BuHdm4lQqcyG3qTwdkxus,Aullando,10173,80,4zbMionGv9W33xjQfoMyuo,9631,2018-12-14,latin pop pop latino actual,2kKzN3kRYDzBctlaWs7CP2,1,12,0.8,0.74,10,-4.52,0.0479,0.184,0.0,0.0558,0.775,90.035,3.77,aullando,0.0,0.0,6
6,6JWlRd8ZFnXhCzg0mi3N5V,Tin Man,473,38,64sDz3NRE1xYuaIZWAyu4N,1066,1972-01-01,classic rock,76lrxCrKrGDkDDf3SVPnl3,5,2,0.646,0.531,7,-10.785,0.0671,0.528,0.0133,0.0836,0.655,172.02,3.5,tin man,0.16666666666666666,0.0,12
6,2ISPUUp4pzssWuR2Ic09vR,God Save The Queen - Remastered 2011,7576,45,1GbtB4zTqAsyfZEsm1RZfx,498,1975-11-21,queen la discografia completa,3E88dLx4fgFYY70gdGzdnB,5,0,0.17,0.293,7,-15.308,0.0369,0.754,0.857,0.279,0.24,117.483,1.26,god save queen remastered,0.0,0.0,9
